data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1512582,466,MLI271,271,21-May-12,2012,1,Riots/Protests,Rioters (Mali),,5,Mutiny of Military Forces of Mali (2002-2012),,1,15,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Reuters,International,Security forces killed three people after several hundred protesters stormed Malis presidential palace on Monday and physically attacked caretaker President Dioncounda Traore.,3,1524053958,MLI
1512746,466,MLI266,266,15-May-12,2012,3,Remote violence,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (Mali),,7,27,Western Africa,Mali,Gao,Ansongo,Ansongo,Ansongo,15.66,0.5,1,Annual report of the United Nations High Commissioner for Human Rights,Other,"One of 28 separate events, occurring since January, that killed 43 people, anti-personnel mines planted by MUJAO exploded.",2,1524053958,MLI
1512747,466,MLI267,267,15-May-12,2012,3,Remote violence,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (Mali),,7,27,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Annual report of the United Nations High Commissioner for Human Rights,Other,"One of 28 separate events, occurring since January, that killed 43 people, anti-personnel mines planted by MUJAO exploded.",2,1524053958,MLI
1512748,466,MLI268,268,15-May-12,2012,3,Remote violence,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (Mali),,7,27,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Annual report of the United Nations High Commissioner for Human Rights,Other,"One of 28 separate events, occurring since January, that killed 43 people, anti-personnel mines planted by MUJAO exploded.",2,1524053958,MLI
1512749,466,MLI269,269,15-May-12,2012,3,Remote violence,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (Mali),,7,27,Western Africa,Mali,Tombouctou,Niafunke,Souboundou,Niafounke,15.9322,-3.9906,1,Annual report of the United Nations High Commissioner for Human Rights,Other,"One of 28 separate events, occurring since January, that killed 43 people, anti-personnel mines planted by MUJAO exploded.",1,1524053958,MLI
1512750,466,MLI270,270,15-May-12,2012,3,Remote violence,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (Mali),,7,27,Western Africa,Mali,Tombouctou,Niafunke,Souboundou,Niafounke,15.9322,-3.9906,1,Annual report of the United Nations High Commissioner for Human Rights,Other,"One of 28 separate events, occurring since January, that killed 43 people, anti-personnel mines planted by MUJAO exploded.",1,1524053958,MLI
245747,466,MLI264,264,14-May-12,2012,1,Riots/Protests,Protesters (Mali),,6,Unidentified Armed Group (Mali),,3,36,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Agence France Presse,International,"Hundreds of residents of Gao in northern Mali took to the streets Monday to protest against the Tuareg rebels, Islamists and other armed groups that took control of the city after a March coup. At least five civilians were wounded as a result of the demonstrations, including one by a stray bullet.",0,1515623739,MLI
1512781,466,MLI265,265,14-May-12,2012,1,Battle-No change of territory,Unidentified Armed Group (Mali),,3,Unidentified Armed Group (Mali),,3,33,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,2,BBC Monitoring,National,A Western drone was reprotedly shot down over the Algerian-Malian border.,0,1524053958,MLI
1513003,466,MLI263,263,5-May-12,2012,1,Violence against civilians,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (Mali),,7,27,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Annual report of the United Nations High Commissioner for Human Rights,Other,"MUJAO rebels burst into a radio studio and allegedly took Mr. Akoumega, the editor outside the city to be subjected to severe torture.",0,1524053958,MLI
245742,466,MLI259,259,2-May-12,2012,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Press Trust of India,International,Some disturbances in Bamako today were caused by students who had come out to protest after rumors spread that a leader of a student movement had been killed by forces close to the junta.,0,1515623739,MLI
1513071,466,MLI260,260,2-May-12,2012,1,Strategic development,Mutiny of Military Forces of Mali (2002-2012),,1,Civilians (Mali),,7,17,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Press Trust of India,International,Arrests: Malis military junta said it has arrested about 240 people allegedly associated with an attempted coup earlier this week.,0,1524053958,MLI
1513072,466,MLI261,261,2-May-12,2012,1,Battle-No change of territory,Mutiny of Military Forces of Mali (2002-2012),,1,Military Forces of Mali (2012-2013),,1,11,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Reuters,International,"Gunfire rang out in Malis capital Bamako on Wednesday in the third day of clashes between the military junta and soldiers loyal to the ousted president, forcing residents to flee.",0,1524053958,MLI
245745,466,MLI262,262,2-May-12,2012,2,Violence against civilians,AQIM: Al Qaeda in the Islamic Maghreb,Ansar Dine,2,Civilians (Mali),,7,27,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,2,The Canadian Press,International,In one town in Northern Mali a man has been whipped for drinking alcohol.,0,1515623739,MLI
1513083,466,MLI257,257,1-May-12,2012,1,Battle-No change of territory,Mutiny of Military Forces of Mali (2002-2012),,1,Military Forces of Mali (2012-2013),,1,11,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Agence France Presse,International,"Fighting erupted late Monday at ORTM, Bamako airport and at Kati, the garrison town near the capital that is the juntas headquarters and continued Tuesday.",0,1524053958,MLI
1513084,466,MLI258,258,1-May-12,2012,1,Battle-No change of territory,Mutiny of Military Forces of Mali (2002-2012),,1,Military Forces of Mali (2012-2013),,1,11,Western Africa,Mali,Koulikouro,Kati,Kati Commune,Kati,12.7482,-8.0722,1,Agence France Presse,International,"Fighting erupted late Monday at ORTM, Bamako airport and at Kati, the garrison town near the capital that is the juntas headquarters and continued Tuesday.",0,1524053958,MLI
1513119,466,MLI251,251,30-Apr-12,2012,1,Battle-No change of territory,Mutiny of Military Forces of Mali (2002-2012),,1,Military Forces of Mali (2012-2013),,1,11,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Agence France Presse,International,The soldiers who staged a putsch in Mali five weeks ago said early Tuesday they had defeated an overnight counter-coup by forces loyal to ousted president Amadou Toumani Toure.,27,1524053958,MLI
1513120,466,MLI252,252,30-Apr-12,2012,3,Battle-No change of territory,Mutiny of Military Forces of Mali (2002-2012),,1,Military Forces of Mali (2002-2012),,1,11,Western Africa,Mali,Koulikouro,Kati,Kambila,Kambila,12.7931,-8.1051,1,Agence France Presse; Xinhua News,International,"5 ""red beret"" soldiers were reported killed for opposing Gen. Amadou Haya Sanogo during the March 2012 coup. The bodies were discovered in a mass grave in Kambila (near Kati) in Feb 2014.",5,1524053959,MLI
1513121,466,MLI253,253,30-Apr-12,2012,3,Battle-No change of territory,Mutiny of Military Forces of Mali (2002-2012),,1,Military Forces of Mali (2012-2013),,1,11,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Associated Press,International,"4 ""red beret"" soldiers were reported killed for opposing Gen. Amadou Haya Sanogo. The bodies were discovered in a Bamako cemetary in Dec 2013.",4,1524053959,MLI
1513122,466,MLI254,254,30-Apr-12,2012,3,Battle-No change of territory,Mutiny of Military Forces of Mali (2002-2012),,1,Military Forces of Mali (2012-2013),,1,11,Western Africa,Mali,Koulikouro,Kati,Diago,Diago,12.778,-8.1566,1,Radio France Internationale,International,"21 ""red beret"" soldiers were reported killed for opposing Gen. Amadou Haya Sanogo. The bodies were discovered in a mass grave in Diago in Dec 2013.",21,1524053959,MLI
1513123,466,MLI255,255,30-Apr-12,2012,3,Battle-No change of territory,Mutiny of Military Forces of Mali (2002-2012),,1,Military Forces of Mali (2002-2012),,1,11,Western Africa,Mali,Koulikouro,Kati,Kati Commune,Kati,12.7441,-8.0726,1,Xinhua News,International,"1 ""red beret"" soldier was reported killed for opposing Gen. Amadou Haya Sanogo during the March 2012 coup. The body was discovered in a well Kati in March 2014.",1,1524053959,MLI
1513124,466,MLI256,256,30-Apr-12,2012,1,Violence against civilians,Mutiny of Military Forces of Mali (2002-2012),,1,Civilians (Mali),Military Forces of Mali (2012-2013),7,17,Western Africa,Mali,Koulikouro,Kati,Kati Commune,Kati,12.7482,-8.0722,1,Annual report of the United Nations High Commissioner for Human Rights,Other,"Mutiny forces in Kati carried out a manhunt of soldiers of the 33rd regiment of paratroopers. They were held, severely beaten and 2 died. The remainder are still missing.",2,1524053959,MLI
718621,466,MLI249,249,27-Apr-12,2012,1,Strategic development,AQIM: Al Qaeda in the Islamic Maghreb,,2,,,0,20,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Agence France Presse,International,"Movement of forces: Members of AQIM leave Timbuktu after an FNLA takeover to ""avoid a bloodbath"".",0,1520877058,MLI
718622,466,MLI250,250,27-Apr-12,2012,1,Non-violent transfer of territory,FNLA: National Liberation Front of Azawad,,2,,,0,20,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Agence France Presse,International,The FNLA gains control of the center of the city.,0,1520877058,MLI
718620,466,MLI248,248,26-Apr-12,2012,1,Non-violent transfer of territory,FNLA: National Liberation Front of Azawad,,2,,,0,20,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Agence France Presse,International,A newly formed group with affiliations to the MNLA takes power in the south and west of Timbuktu.,0,1520877058,MLI
1513292,466,MLI247,247,24-Apr-12,2012,1,Battle-No change of territory,Ansar Dine,,2,Military Forces of Burkina Faso (1987-2014),,8,28,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Times of Oman,Regional,A Swiss hostage taken by Ansar Dine is released after negotiations from the government of Burkina Faso. She was later flown by helicopter to Ouagadougou.,0,1524053959,MLI
1513422,466,MLI246,246,19-Apr-12,2012,1,Strategic development,Government of Mali (2012-2013),,1,Civilians (Mali),,7,17,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Associated Press,International,Agreement: Government forces release 22 kidnapped civilians after the taking of them prompted international criticism.,0,1524053959,MLI
1513444,466,MLI245,245,18-Apr-12,2012,1,Violence against civilians,Police Forces of Mali (2012-2013),,1,Civilians (Mali),,7,17,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Agence France Presse,International,"Police forces, under the direction of intern President Dioncounda Traore made sweeping arrests of 22, mostly civilians, accusing them of holding large caches of weapons. Outside groups call the arrests ""suspect."" The group was released after international pressure to do so grew.",0,1524053959,MLI
245724,466,MLI241,241,15-Apr-12,2012,1,Violence against civilians,Ansar Dine,,2,Civilians (International),,7,27,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Reuters News,International,"A Swiss woman is kidnapped by ""unknown gunmen wearing turbans"" In Timbuktu. The group was later confirmed to be Ansar Dine.",0,1515623739,MLI
245725,466,MLI242,242,15-Apr-12,2012,3,Violence against civilians,MNLA: National Movement for the Liberation of Azawad,Ansar Dine,2,Civilians (South Sudan),,7,27,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,2,Voice of America,International,"Human rights groups report that several human rights violations have occurred in Malis north by rebel groups following the March 22 coup in the south. Violations include summary executions, abductions and rapes. No further details given.",0,1515623739,MLI
1513504,466,MLI243,243,15-Apr-12,2012,3,Remote violence,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (Mali),,7,27,Western Africa,Mali,Gao,Ansongo,Ansongo,Ansongo,15.66,0.5,1,Annual report of the United Nations High Commissioner for Human Rights,Other,"One of 28 separate events, occurring since January, that killed 43 people, anti-personnel mines planted by MUJAO exploded.",2,1524053959,MLI
1513505,466,MLI244,244,15-Apr-12,2012,3,Remote violence,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (Mali),,7,27,Western Africa,Mali,Tombouctou,Niafunke,Souboundou,Niafounke,15.9322,-3.9906,1,Annual report of the United Nations High Commissioner for Human Rights,Other,"One of 28 separate events, occurring since January, that killed 43 people, anti-personnel mines planted by MUJAO exploded.",1,1524053959,MLI
1513582,466,MLI239,239,12-Apr-12,2012,1,Strategic development,"ADEMA-PASJ: Alliance for Democracy in Mali - Pan-African Party for Liberty, Solidarity and Justice",,3,,,0,30,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Agence France Presse,International,"Non-violent activity: New interim leader Dioncounda Traore, the former parliament speaker, threatens to wage total war on Tuareg rebels and Islamists controlling the north as he takes the oath of office.",0,1524053959,MLI
1513609,466,MLI238,238,11-Apr-12,2012,1,Violence against civilians,MNLA: National Movement for the Liberation of Azawad,,2,Civilians (Mali),,7,27,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Agence France Presse,International,A radio journalist was violently attacked and then arrested by MNLA agents following an unfavorable broadcast. Widespread looting reported throughout the town.,0,1524053959,MLI
245719,466,MLI236,236,10-Apr-12,2012,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Voice of America,International,Thousands gather to protest the rebel takeover of the north.,0,1515623739,MLI
718617,466,MLI237,237,10-Apr-12,2012,1,Strategic development,MNLA: National Movement for the Liberation of Azawad,,2,,,0,20,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,All Africa,Regional,Agreement: Tuareg victors declare a cease fire.,0,1520877058,MLI
1720435,466,MLI235,235,9-Apr-12,2012,1,Strategic development,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,,,0,30,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Agence France Presse,International,Movement of forces: More than 100 Boko Haram fighters have entered Gao following the Tuareg victory.,0,1531767111,MLI
245717,466,MLI234,234,7-Apr-12,2012,2,Battle-No change of territory,Ansar Dine,,2,Unidentified Armed Group (Mali),,3,23,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Human Rights Watch,Other,"Reports that in early April, an unidentified armed group ambushed a bus travelling on the outskirts of Gao and engaged in a battle with Ansar Dine members who arrived on scene to respond to the event. Ansar Dine members reportedly executed two of the armed bandits.",2,1515623739,MLI
245716,466,MLI233,233,6-Apr-12,2012,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,The Washington Post,International,A group of young people stage a protest in Bamako against the occupation of the north.,0,1515623739,MLI
1513766,466,MLI232,232,5-Apr-12,2012,1,Violence against civilians,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (Algeria),,7,27,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Al Jazeera English,International,"In the city of Gao, gunmen kidnapped seven Algerian diplomats, and gained control of the consulate building, according to witnesses and the Algerian foreign ministry. MUJAO claimed responsibility.",0,1524053959,MLI
1513776,466,MLI231,231,5-Apr-12,2012,1,Strategic development,MNLA: National Movement for the Liberation of Azawad,,2,,,0,20,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Al Jazeera English,International,"Non-violent activity: Following recent gains in the north MNLA Tuareg rebels have proclaimed the ""independence of Azawad"", and declared Gao the capital. This declaration was immediately denounced by Ansar Dine, a rebel group that does not favor independence, but a united Mali that functions under Islamic law. The AU also rejects independence. This area encompasses the northern desert region of Mali.",0,1524053959,MLI
245710,466,MLI227,227,3-Apr-12,2012,1,Non-violent transfer of territory,MNLA: National Movement for the Liberation of Azawad,Ansar Dine,2,,,0,20,Western Africa,Mali,Mopti,Mopti,Mopti Commune,Mopti,14.493,-4.1942,1,Agence France Presse,International,"Tuareg overrun another town in the north, capitalizing on political turmoil. No report of fighting.",0,1515623738,MLI
245711,466,MLI228,228,3-Apr-12,2012,1,Non-violent transfer of territory,MNLA: National Movement for the Liberation of Azawad,Ansar Dine,2,,,0,20,Western Africa,Mali,Mopti,Douentza,Douentza Commune,Douentza,14.9951,-2.9517,1,Al Jazeera English,International,"Rebel fighters gain control of another northern town, then declare an end to military operations. There was no report of government resistance.",0,1515623738,MLI
245712,466,MLI229,229,3-Apr-12,2012,2,Violence against civilians,MNLA: National Movement for the Liberation of Azawad,,2,Civilians (Mali),,7,27,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,The Times,International,Reports of rape and property damage at the hands of the conquering MNLA.,0,1515623739,MLI
245713,466,MLI230,230,3-Apr-12,2012,2,Violence against civilians,MNLA: National Movement for the Liberation of Azawad,,2,Civilians (Mali),,7,27,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Annual report of the United Nations High Commissioner for Human Rights,Other,"MNLA rebels looted International Committee of the Red Cross (ICRC) and the World Food Programme (WFP) warehouses & shot dead a young Tamashek woman, who had resisted a rape attempt by armed men.",1,1515623739,MLI
1513844,466,MLI223,223,2-Apr-12,2012,2,Battle-Non-state actor overtakes territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Tombouctou,Tombouctou,Ber,Ber,16.8349,-2.5319,1,Agence France Presse,International,"MNLA overtakes Ber, precise date unknown.",0,1524053959,MLI
718614,466,MLI224,224,2-Apr-12,2012,1,Strategic development,AQIM: Al Qaeda in the Islamic Maghreb,,2,,,0,20,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Agence France Presse,International,Movement of forces: AQIM leaders enter Timbuktu behind the takeover by the MNLA.,0,1520877058,MLI
1513845,466,MLI225,225,2-Apr-12,2012,2,Battle-Non-state actor overtakes territory,MNLA: National Movement for the Liberation of Azawad,Ansar Dine,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Windsor Star,International,"Taureg rebels take the city of Timbuktu, no details on fighting.",0,1524053959,MLI
1513846,466,MLI226,226,2-Apr-12,2012,2,Violence against civilians,MNLA: National Movement for the Liberation of Azawad,,2,Civilians (Mali),,7,27,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Annual report of the United Nations High Commissioner for Human Rights,Other,MNLA rebels looted International Committee of the Red Cross (ICRC) and the World Food Programme (WFP) warehouses & shot dead a 70-year-old man and a 15-year-old child.,2,1524053959,MLI
1513879,466,MLI222,222,1-Apr-12,2012,1,Strategic development,MNLA: National Movement for the Liberation of Azawad,Ansar Dine,2,,,0,20,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Agence France Presse,International,Movement of forces: Tuareg rebels surround Timbuktu and attack at dawn after recently taking two northern towns.,0,1524053959,MLI
1513909,466,MLI221,221,31-Mar-12,2012,2,Battle-Non-state actor overtakes territory,MNLA: National Movement for the Liberation of Azawad,Ansar Dine,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,The Canadian Press,International,A rebel coalition overtake Gao a day after taking Kidal.,0,1524053959,MLI
1513927,466,MLI217,217,30-Mar-12,2012,1,Battle-Non-state actor overtakes territory,MNLA: National Movement for the Liberation of Azawad,Ansar Dine,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Agence France Presse,International,A coalition of Taureg rebel forces take the town of Kidal after days of fighting.,0,1524053959,MLI
1513928,466,MLI218,218,30-Mar-12,2012,1,Battle-Non-state actor overtakes territory,MNLA: National Movement for the Liberation of Azawad,Ansar Dine,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Agence France Presse,International,Rebel forces overtake Kidal.,0,1524053959,MLI
1513929,466,MLI219,219,30-Mar-12,2012,1,Battle-Non-state actor overtakes territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Gao,Ansongo,Ansongo,Ansongo,15.6597,0.5022,1,The Guardian,International,Rebel forces take a town following a battle.,0,1524053959,MLI
1513930,466,MLI220,220,30-Mar-12,2012,1,Battle-Non-state actor overtakes territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Gao,Bourem,Bourem,Bourem,16.955,-0.3486,1,The Guardian,International,Rebel forces take a town following a battle. Government administrator reportedly killed by rebels.,1,1524053959,MLI
1513955,466,MLI215,215,29-Mar-12,2012,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,Ansar Dine,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Agence France Presse,International,Fighting continues in Kidal. No report of injury or death.,0,1524053959,MLI
1513942,466,MLI216,216,29-Mar-12,2012,1,Riots/Protests,Rioters (Mali),,5,Rioters (Mali),,5,55,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Agence France Presse,International,Supported and opponents of the military takeover clash in the capital. Three injured.,0,1524053959,MLI
1513971,466,MLI214,214,28-Mar-12,2012,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Africa Confidential,Regional,Thousands of coup supported gather to protest the chance of a counter coup. Elsewhere in the city those opposed to the coup gather to express their discontent.,0,1524053959,MLI
1514009,466,MLI213,213,27-Mar-12,2012,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,Ansar Dine,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,The Herald,International,MNLA and Ansar Dine launch another offensive on state forces.,0,1524053959,MLI
1514037,466,MLI211,211,26-Mar-12,2012,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,Ansar Dine,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,The Canadian Press,International,"Fighting continues in Kidal, military forces launce peace bid.",0,1524053959,MLI
245695,466,MLI212,212,26-Mar-12,2012,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Washington Post,International,Malians marched in Bamako Monday to protest against the junta to demand a return to constitutional order.,0,1515623738,MLI
1514060,466,MLI210,210,25-Mar-12,2012,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,Ansar Dine,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Mail & Guardian Online,Regional,"Military forces launch an offensive, push back advancing Taureg rebels.",0,1524053959,MLI
1514081,466,MLI208,208,24-Mar-12,2012,1,Battle-Non-state actor overtakes territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Kidal,Kidal,Anefif,Anefis,18.04,0.6011,1,Agence France Presse,International,Rebel forces overtake a town.,0,1524053959,MLI
1514102,466,MLI206,206,23-Mar-12,2012,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,Ansar Dine,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Agence France Presse,International,"Taureg rebels make further advancements in Kidal, reporting they are ""on the verge of taking the town."" The recent coup has thrown the military into disarray.",0,1524053959,MLI
1514103,466,MLI207,207,23-Mar-12,2012,1,Battle-Non-state actor overtakes territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,The Statesman,International,Taureg rebels overtake many regions of Gao.,0,1524053959,MLI
1514127,466,MLI203,203,22-Mar-12,2012,1,Battle-Non-state actor overtakes territory,Military Forces of Mali (2012-2013),,1,Mutiny of Military Forces of Mali (2002-2012),,1,11,Western Africa,Mali,Bamako,Bamako,Commune V,Badalabougou,12.6235,-7.9838,1,The Guardian,International,"Coup forces overtake, look and ransack the presidential palace. The president and several ministers are kidnapped by the putsches, but [the president] ""is doing well and is safe."" One reported dead, 40 wounded. Coup leaders denies looting the presidential palace.",1,1524053959,MLI
1514128,466,MLI204,204,22-Mar-12,2012,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,Ansar Dine,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Voice of America,International,Taureg rebels make advancements in Kidal.,0,1524053959,MLI
1514129,466,MLI205,205,22-Mar-12,2012,1,Battle-Non-state actor overtakes territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Voice of America,International,Taureg rebels make advancements in Timbuktu.,0,1524053959,MLI
1514152,466,MLI198,198,21-Mar-12,2012,1,Violence against civilians,Military Forces of Mali (2012-2013),,1,Civilians (Mali),,7,17,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Agence France Presse,International,"Soldiers displeased with the Tuareg rebellion in the north and how the Malian government is handling the situation fire their weapons into the air and storm the offices of a state broadcaster. The government sealed off the presidential palace in response, due to fears of a coup.",0,1524053959,MLI
1514153,466,MLI199,199,21-Mar-12,2012,1,Riots/Protests,Protesters (Mali),Military Forces of Mali (2012-2013),6,,,0,60,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Associated Press,International,"Hours after soldiers stormed state TV and radio in Mali, soldiers reported that young recruits had started rioting at a military base located outside the strategic northern town of Gao to demonstrate their discontent with the governments handling of the Tuareg rebellion. They demanded more weapons. The action is seen as a coup.",0,1524053959,MLI
1514154,466,MLI200,200,21-Mar-12,2012,1,Battle-Non-state actor overtakes territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Kidal,Kidal,Anefif,Anefis,18.04,0.6011,1,Reuters News,International,"Taking advantage of political instability, Tuareg rebels overtake a military camp in the north.",0,1524053959,MLI
1514155,466,MLI201,201,21-Mar-12,2012,1,Violence against civilians,Protesters (Mali),,6,MNLA: National Movement for the Liberation of Azawad,,2,26,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Reuters News,International,Witnesses say gunmen in rebel-held Timbuktu opened fire on residents protesting rebel occupation of the town.,0,1524053959,MLI
1514156,466,MLI202,202,21-Mar-12,2012,1,Violence against civilians,Protesters (Mali),,6,MNLA: National Movement for the Liberation of Azawad,,2,26,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Reuters News,International,Witnesses say gunmen in rebel-held Timbuktu and Kidal opened fire on residents protesting rebel occupation of the town.,0,1524053959,MLI
1514329,466,MLI195,195,15-Mar-12,2012,3,Remote violence,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (Mali),,7,27,Western Africa,Mali,Gao,Ansongo,Ansongo,Ansongo,15.66,0.5,1,Annual report of the United Nations High Commissioner for Human Rights,Other,"One of 28 separate events, occurring since January, that killed 43 people, anti-personnel mines planted by MUJAO exploded.",2,1524053960,MLI
