data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1509665,562,NIR288,288,17-Aug-12,2012,1,Violence against civilians,Unidentified Armed Group (Niger),,3,Civilians (Niger),,7,37,Western Africa,Niger,Zinder,Mirriah,Gouna,Zinder,13.65,9.1833,1,Washington Post,International,"In recent weeks, unknown people have thrown rocks into a church compound in Zinder and destroyed its security lights. Others have hurled insults from outside the gate. In one incident, a pastors wife was pelted with stones as she left the church.",0,1524053956,NER
1510116,562,NIR287,287,5-Aug-12,2012,1,Battle-No change of territory,Military Forces of Niger (2011-),,1,Unidentified Armed Group (Mali),,3,13,Western Africa,Niger,Tillabery,Tillabery,Ayorou,Yassane,14.9104,0.8446,2,Xinhua,International,Members of an unidentified armed group clashed with Nigerian security forces after attempting to force a military checkpoint.,0,1524053956,NER
1745470,562,NIR286,286,19-Jun-12,2012,1,Battle-No change of territory,Unidentified Communal Militia (Niger),Farmers (Niger),4,Unidentified Communal Militia (Niger),Herders (Niger),4,44,Western Africa,Niger,Dosso,Boboye,Kiota,Zouzou Saney,13.4304,2.8736,2,Agence France Presse,International,Clashes in southwestern Niger pitting farmers against herders over a long-disputed piece of land has left seven people dead.,7,1536004223,NER
1512624,562,NIR285,285,20-May-12,2012,2,Remote violence,Unidentified Armed Group (Niger),,3,Civilians (International),,7,37,Western Africa,Niger,Agadez,Bilma,Bilma,Dao Timi,20.5575,13.5403,2,Associated Press,International,"A vehicle carrying West African migrants toward Libya struck an anti-tank mine in Niger, killing seven people.",7,1524053958,NER
1512924,562,NIR284,284,10-May-12,2012,1,Strategic development,Military Forces of Niger (2011-),,1,Military Forces of Mali (2012-2013),,8,18,Western Africa,Niger,Niamey,Niamey,Lamorde,Saguia,13.464,2.1053,1,Agence France Presse,International,Defection: About 400 men who deserted from Malis army after an offensive by Tuareg and Islamist rebels in the north have arrived in neighbouring Niger and are camped at Saguia a village at the south of the capital Niamey.,0,1524053958,NER
1517227,562,NIR280,280,8-Dec-11,2011,2,Riots/Protests,Rioters (Niger),,5,Police Forces of Niger (2010-2011),,1,15,Western Africa,Niger,Zinder,Mirriah,Gouna,Zinder,13.65,9.1833,1,IHS Global Insight Daily Analysis,International,Clashes between security forces and protesters have killed at least two people after crowds gathered to protest against the arrest of an opposition figure and former minister under the regime of Mamadou Tandja. The police chief was later fired over the deaths.,2,1524053962,NER
1517867,562,NIR279,279,6-Nov-11,2011,1,Battle-No change of territory,Military Forces of Niger (2010-2011),,1,Militia (Pro-Government),Tuareg Ethnic Militia (Niger),3,13,Western Africa,Niger,Agadez,Arlit,ZR Arlit,Arlit,18.74,7.39,1,Agence France Presse,International,"Fourteen killed during a shootout with ""heavily armed"" attackers from Libya in northern Niger, where the Al-Qaeda in the Islamic Maghreb (AQIM) group operates. Authorities took 13 prisoners in the incident.",14,1524053962,NER
1518732,562,NIR278,278,15-Sep-11,2011,1,Battle-No change of territory,Military Forces of Niger (2010-2011),,1,AQIM: Al Qaeda in the Islamic Maghreb,,2,12,Western Africa,Niger,Agadez,Arlit,ZR Arlit,Arlit,18.74,7.39,2,The Canadian Press,International,"An army patrol in Niger attacked a four-car convoy carrying suspected al-Qaida-linked militants, killing three of them and leading to the liberation of more than four dozen youths that had been forcibly recruited by the extremist group, the defense minister said.",3,1524053963,NER
1519653,562,NIR277,277,31-Jul-11,2011,1,Riots/Protests,Police Forces of Niger (2011-),,1,Protesters (Niger),,6,16,Western Africa,Niger,Zinder,Tanout,Tanout,Tanout,14.9709,8.8879,1,Agence France Presse,International,Police disperse protesters angry over electricity blackouts throughout the town. Several were wounded when police use teargas. 20 arrested.,0,1524053964,NER
1520555,562,NIR276,276,12-Jun-11,2011,1,Battle-No change of territory,Military Forces of Niger (2010-2011),,1,AQIM: Al Qaeda in the Islamic Maghreb,,2,12,Western Africa,Niger,Agadez,Arlit,ZR Arlit,Arlit,18.74,7.39,2,Africa Research Bulletin,Regional,"""The armed men who clashed with the Niger army on Sunday 50 miles north of Arlit were Islamist elements of AQIM,"" the security official told AFP on condition of anonymity. One soldier, one militant killed.",2,1524053965,NER
250753,562,NIR275,275,25-Mar-11,2011,1,Riots/Protests,Protesters (Niger),,6,,,0,60,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Agence France Presse,International,"""This morning (Friday) we had planned a meeting followed by a peaceful march in support of the Libyan people, with the aim of condemning the Western attacks, but the municipality banned this,"" organizer Saboussi Jackou told a private radio station.",0,1515623757,NER
1524475,562,NIR274,274,24-Jan-11,2011,1,Battle-No change of territory,Military Forces of Algeria (1999-),,8,AQIM: Al Qaeda in the Islamic Maghreb,,2,28,Western Africa,Niger,Agadez,Tchighozerine,ZR Tchirozerine,Assamakka,19.3667,5.8,2,El-Khabar; Xinhua,Regional-international,"On 24 January, an Algerian army unit destroyed four off-road vehicles and killed four armed men thought to be militants belonging to the Al-Qaidah in the Lands of the Islamic Maghreb. The ambush took place near the town of Samaga inside Niger.",4,1524053968,NER
1524739,562,NIR273,273,10-Jan-11,2011,1,Battle-No change of territory,AQIM: Al Qaeda in the Islamic Maghreb,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Tillabery,Ouallam,Ouallam,Ouallam,14.3188,2.0866,1,Al Jazeera English,International,Military forces capture two suspected hostage takers soon after a clash.,0,1524053968,NER
1524793,562,NIR271,271,8-Jan-11,2011,1,Battle-No change of territory,AQIM: Al Qaeda in the Islamic Maghreb,,2,Military Forces of Niger (2011-),Civilians (International),1,12,Western Africa,Niger,Tillabery,Ouallam,Ouallam,Ouallam,14.3188,2.0866,1,Al Jazeera English,International,"AQIM killed the two male French hostages, who are discovered by government forces following a firefight to recover them",0,1524053968,NER
1524794,562,NIR272,272,8-Jan-11,2011,1,Battle-No change of territory,Military Forces of Niger (2010-2011),,1,Unidentified Armed Group (Niger),,3,13,Western Africa,Niger,Tillabery,Ouallam,Ouallam,Ouallam,14.3188,2.0866,1,Reuters,International,"Nigers security forces fought a gun battle with gunmen holding two westerners hostage, but the kidnappers escaped, according to a security source and state radio on Saturday.",0,1524053968,NER
250747,562,NIR269,269,27-Sep-10,2010,1,Violence against civilians,AQIM: Al Qaeda in the Islamic Maghreb,,2,Civilians (International),Civilians (International),7,27,Western Africa,Niger,Agadez,Arlit,ZR Arlit,Arlit,18.74,7.39,3,IHS Global Insight Daily Analysis,International,"French and African civilians, kidnapped on the 16th, apparently moved across the border to Mali",0,1515623757,NER
1526525,562,NIR268,268,16-Sep-10,2010,1,Violence against civilians,AQIM: Al Qaeda in the Islamic Maghreb,,2,Civilians (International),Civilians (International),7,27,Western Africa,Niger,Agadez,Arlit,ZR Arlit,Arlit,18.74,7.39,1,The Times,Regional,"AQIM suspected in kidnap 5 French workers, 1 Togolese and 2 Malagasy, all of whom work for French-ran engineering and mining groups, though Tauregs also touted as possible perpetrators (denied by Taureg community)",0,1524053970,NER
1527315,562,NIR267,267,24-Jul-10,2010,1,Violence against civilians,AQIM: Al Qaeda in the Islamic Maghreb,,2,Civilians (International),Civilians (France),7,27,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,3,Financial Times; Global Security,International,"AQIM reports it has killed Frenchman Michel Germaneau in response to an attack on AQIM camps in Mali, having been kidnapped in April. Unclear where he was killed.",1,1524053970,NER
1528884,562,NIR266,266,19-Apr-10,2010,1,Violence against civilians,Unidentified Armed Group (Niger),AQIM: Al Qaeda in the Islamic Maghreb,3,Civilians (International),Civilians (Algeria); Civilians (France),7,37,Western Africa,Niger,Agadez,Tchighozerine,ZR Tchirozerine,Teguidda I-n-Tessoum,17.4175,6.6444,1,Trend News Agency (Azerbaijan),International,"A French tourist and an Algerian driver were taken hostage. The hostages were handed over to AQIM, who later claimed to have executed the French hostage.",0,1524053972,NER
1529066,562,NIR265,265,12-Apr-10,2010,1,Riots/Protests,Rioters (Niger),,5,Police Forces of Niger (2010-2011),,1,15,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Agence France Presse,International,Student rioters demonstrated for better schools and colleges. Rioters threw stones at police and set up barricades of burning tires. Police arrested rioters.,0,1524053973,NER
1529906,562,NIR264,264,8-Mar-10,2010,1,Battle-No change of territory,Military Forces of Niger (2010-2011),,1,AQIM: Al Qaeda in the Islamic Maghreb,,2,12,Western Africa,Niger,Tillabery,Ouallam,Ouallam,Ouallam,14.3188,2.0866,1,Agence France Presse,International,"AQIM fought Niger soldiers. Fatalities: 5 Niger soldiers, 3 AQIM.",8,1524053973,NER
1530257,562,NIR263,263,18-Feb-10,2010,1,Battle-Non-state actor overtakes territory,Mutiny of Military Forces of Niger (1999-2010),CSRD: Supreme Council for the Restoration of Democracy,1,Military Forces of Niger (1999-2010),,1,11,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Agence France Presse,International,A military junta calling itself the Supreme Council for the Restoration of Democracy seized power; ousting President Tandja. Fatalities: 10 people. It was not stated which side of the violence the fatalities were on.,10,1524053974,NER
250740,562,NIR262,262,14-Feb-10,2010,1,Riots/Protests,Protesters (Niger),CFDR: Coordination of Democratic Forces for the Republic,6,,,0,60,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Reuters,International,Protesters demonstrated against President Tanja giving himself more power through the constitution.,0,1515623757,NER
1530860,562,NIR261,261,20-Jan-10,2010,1,Riots/Protests,Protesters (Niger),,6,,,0,60,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Reuters,International,Union protests over cost-cutting techniques used since aid was cut.,0,1524053974,NER
1531094,562,NIR260,260,5-Jan-10,2010,1,Battle-No change of territory,Military Forces of Niger (1999-2010),,1,Unidentified Armed Group (Niger),,3,13,Western Africa,Niger,Tahoua,Tchin-Tabarade,ZR Tchin-Tabaraden,Tchin-Tabarade,15.62,4.78,1,BBC Monitoring,National,"In response to previous clashes, the Niger Military clashed again with the armed militia. Fatalities: 2 unidentified armed militia.",2,1524053974,NER
